4,34,4,180.00
4,12,3,106.50
4,21,6,150.00
4,25,7,420.00
4,44,7,70.00
4,6,6,3900.00
4,17,3,450.00
4,37,6,3000.00
4,10,10,600.00
4,45,9,180.00
4,33,3,180.00
4,23,8,400.00
4,31,1,120.00
4,50,5,125.00
4,36,3,2100.00
4,4,6,270.00
4,1,4,4800.00
5,15,4,1000.00
5,28,4,800.00
5,13,8,960.00
5,30,4,720.00
5,26,8,600.00
5,29,4,600.00
5,38,2,700.00
5,39,2,1200.00
5,9,8,3200.00
5,32,6,480.00
5,14,7,630.00
5,7,3,450.00
5,2,4,103.96
5,22,3,105.00
5,3,10,755.00
5,35,7,210.00
5,49,5,175.00
5,40,2,300.00
5,20,8,120.00
5,8,2,240.00
5,47,3,195.00
5,24,2,180.00
5,11,7,1260.00
5,43,2,30.00
5,5,5,4999.95
5,27,2,110.00
5,41,5,25.00
5,46,5,200.00
5,16,7,560.00
5,19,8,240.00
5,42,9,108.00
5,48,10,300.00
5,18,7,455.00
5,34,5,225.00
5,12,3,106.50
5,21,5,125.00
5,25,3,180.00
5,44,7,70.00
5,6,8,5200.00
5,17,6,900.00
5,37,5,2500.00
5,10,5,300.00
5,45,2,40.00
5,33,4,240.00
5,23,10,500.00
5,31,4,480.00
5,50,1,25.00
5,36,8,5600.00
5,4,6,270.00
5,1,1,1200.00
6,15,10,2500.00
6,28,4,800.00
6,13,7,840.00
6,30,1,180.00
6,26,10,750.00
6,29,10,1500.00
6,38,7,2450.00
6,39,9,5400.00
6,9,9,3600.00
6,32,10,800.00
6,14,7,630.00
6,7,5,750.00
6,2,2,51.98
6,22,3,105.00
6,3,8,604.00
6,35,7,210.00
6,49,5,175.00
6,40,1,150.00
6,20,4,60.00
6,8,1,120.00
6,47,9,585.00
6,24,4,360.00
6,11,3,540.00
6,43,10,150.00
6,5,8,7999.92
6,27,9,495.00
6,41,7,35.00
6,46,1,40.00
6,16,7,560.00
6,19,3,90.00
6,42,4,48.00
6,48,7,210.00
6,18,2,130.00
6,34,10,450.00
6,12,3,106.50
6,21,7,175.00
6,25,9,540.00
6,44,10,100.00
6,6,8,5200.00
6,17,2,300.00
6,37,5,2500.00
6,10,2,120.00
6,45,4,80.00
6,33,8,480.00
6,23,9,450.00
6,31,10,1200.00
6,50,6,150.00
6,36,6,4200.00
6,4,10,450.00
6,1,2,2400.00
7,15,9,2250.00
7,28,5,1000.00
7,13,8,960.00
7,30,4,720.00
7,26,7,525.00
7,29,7,1050.00
7,38,1,350.00
7,39,10,6000.00
7,9,5,2000.00
7,32,2,160.00
7,14,9,810.00
7,7,3,450.00
7,2,1,25.99
7,22,4,140.00
7,3,10,755.00
7,35,4,120.00
7,49,8,280.00
7,40,2,300.00
7,20,3,45.00
7,8,8,960.00
7,47,3,195.00
7,24,3,270.00
7,11,8,1440.00
7,43,5,75.00
7,5,8,7999.92
7,27,3,165.00
7,41,6,30.00
7,46,7,280.00
7,16,4,320.00
7,19,5,150.00
7,42,6,72.00
7,48,6,180.00
7,18,7,455.00
7,34,2,90.00
7,12,2,71.00
7,21,7,175.00
7,25,2,120.00
7,44,6,60.00
7,6,4,2600.00
7,17,4,600.00
7,37,7,3500.00
7,10,2,120.00
7,45,7,140.00
7,33,5,300.00
7,23,4,200.00
7,31,2,240.00
7,50,6,150.00
7,36,3,2100.00
7,4,3,135.00
7,1,4,4800.00
8,15,3,750.00
8,28,9,1800.00
8,13,3,360.00
8,30,9,1620.00
8,26,4,300.00
8,29,7,1050.00
8,38,3,1050.00
8,39,7,4200.00
8,9,10,4000.00
8,32,10,800.00
8,14,9,810.00
8,7,9,1350.00
8,2,5,129.95
8,22,8,280.00
8,3,4,302.00
8,35,1,30.00
8,49,2,70.00
8,40,1,150.00
8,20,3,45.00
8,8,7,840.00
8,47,3,195.00
8,24,6,540.00
8,11,3,540.00
8,43,6,90.00
8,5,7,6999.93
8,27,7,385.00
8,41,7,35.00
8,46,6,240.00
8,16,10,800.00
8,19,5,150.00
8,42,7,84.00
8,48,9,270.00
8,18,10,650.00
8,34,4,180.00
8,12,5,177.50
8,21,9,225.00
8,25,7,420.00
8,44,4,40.00
8,6,2,1300.00
8,17,6,900.00
8,37,10,5000.00
8,10,2,120.00
8,45,1,20.00
8,33,3,180.00
8,23,10,500.00
8,31,8,960.00
8,50,8,200.00
8,36,2,1400.00
8,4,7,315.00
8,1,7,8400.00
9,15,7,1750.00
9,28,3,600.00
9,13,9,1080.00
9,30,6,1080.00
9,26,3,225.00
9,29,6,900.00
9,38,1,350.00
9,39,7,4200.00
9,9,5,2000.00
9,32,4,320.00
9,14,1,90.00
9,7,6,900.00
9,2,3,77.97
9,22,7,245.00
9,3,2,151.00
9,35,6,180.00
9,49,3,105.00
9,40,6,900.00
9,20,7,105.00
9,8,6,720.00
9,47,8,520.00
9,24,5,450.00
9,11,10,1800.00
9,43,3,45.00
9,5,4,3999.96
9,27,7,385.00
9,41,5,25.00
9,46,2,80.00
9,16,7,560.00
9,19,7,210.00
9,42,4,48.00
9,48,10,300.00
9,18,3,195.00
9,34,3,135.00
9,12,3,106.50
9,21,3,75.00
9,25,10,600.00
9,44,8,80.00
9,6,2,1300.00
9,17,1,150.00
9,37,6,3000.00
9,10,2,120.00
9,45,2,40.00
9,33,3,180.00
9,23,8,400.00
9,31,5,600.00
9,50,5,125.00
9,36,1,700.00
9,4,10,450.00
9,1,7,8400.00
10,15,9,2250.00
10,28,3,600.00
10,13,7,840.00
10,30,3,540.00
10,26,1,75.00
10,29,4,600.00
10,38,2,700.00
10,39,6,3600.00
10,9,5,2000.00
10,32,1,80.00
10,14,9,810.00
10,7,9,1350.00
10,2,10,259.90
10,22,2,70.00
10,3,10,755.00
10,35,7,210.00
10,49,7,245.00
10,40,5,750.00
10,20,8,120.00
10,8,8,960.00
10,47,2,130.00
10,24,4,360.00
10,11,10,1800.00
10,43,6,90.00
10,5,8,7999.92
10,27,6,330.00
10,41,1,5.00
10,46,4,160.00
10,16,5,400.00
10,19,9,270.00
10,42,10,120.00
10,48,7,210.00
10,18,8,520.00
10,34,1,45.00
10,12,5,177.50
10,21,5,125.00
10,25,8,480.00
10,44,5,50.00
10,6,3,1950.00
10,17,5,750.00
10,37,9,4500.00
10,10,1,60.00
10,45,2,40.00
10,33,4,240.00
10,23,9,450.00
10,31,5,600.00
10,50,5,125.00
10,36,2,1400.00
10,4,5,225.00
10,1,3,3600.00
11,15,5,1250.00
11,28,9,1800.00
11,13,10,1200.00
11,30,8,1440.00
11,26,7,525.00
11,29,6,900.00
11,38,8,2800.00
11,39,6,3600.00
11,9,8,3200.00
11,32,3,240.00
11,14,5,450.00
11,7,5,750.00
11,2,2,51.98
11,22,2,70.00
11,3,5,377.50
11,35,6,180.00
11,49,5,175.00
11,40,9,1350.00
11,20,8,120.00
11,8,4,480.00
11,47,3,195.00
11,24,3,270.00
11,11,1,180.00
11,43,5,75.00
11,5,8,7999.92
11,27,6,330.00
11,41,7,35.00
11,46,6,240.00
11,16,7,560.00
11,19,6,180.00
11,42,2,24.00
11,48,8,240.00
11,18,9,585.00
11,34,4,180.00
11,12,7,248.50
11,21,8,200.00
11,25,1,60.00
11,44,7,70.00
11,6,4,2600.00
11,17,1,150.00
11,37,6,3000.00
11,10,4,240.00
11,45,3,60.00
11,33,3,180.00
11,23,2,100.00
11,31,5,600.00
11,50,3,75.00
11,36,7,4900.00
11,4,3,135.00
11,1,2,2400.00
12,15,1,250.00
12,28,4,800.00
12,13,10,1200.00
12,30,5,900.00
12,26,9,675.00
12,29,9,1350.00
12,38,9,3150.00
12,39,6,3600.00
12,9,8,3200.00
12,32,2,160.00
12,14,9,810.00
12,7,6,900.00
12,2,5,129.95
12,22,2,70.00
12,3,1,75.50
12,35,9,270.00
12,49,10,350.00
12,40,1,150.00
12,20,7,105.00
12,8,1,120.00
12,47,3,195.00
12,24,3,270.00
12,11,2,360.00
12,43,2,30.00
12,5,5,4999.95
12,27,1,55.00
12,41,6,30.00
12,46,4,160.00
12,16,4,320.00
12,19,1,30.00
12,42,4,48.00
12,48,7,210.00
12,18,1,65.00
12,34,3,135.00
12,12,7,248.50
12,21,6,150.00
12,25,7,420.00
12,44,3,30.00
12,6,8,5200.00
12,17,5,750.00
12,37,5,2500.00
12,10,3,180.00
12,45,10,200.00
12,33,9,540.00
12,23,2,100.00
12,31,7,840.00
12,50,8,200.00
12,36,3,2100.00
12,4,4,180.00
12,1,4,4800.00
13,15,7,1750.00
13,28,5,1000.00
13,13,2,240.00
13,30,5,900.00
13,26,10,750.00
13,29,4,600.00
13,38,9,3150.00
13,39,8,4800.00
13,9,4,1600.00
13,32,4,320.00
13,14,9,810.00
13,7,7,1050.00
13,2,1,25.99
13,22,6,210.00
13,3,4,302.00
13,35,4,120.00
13,49,10,350.00
13,40,9,1350.00
13,20,6,90.00
13,8,3,360.00
13,47,8,520.00
13,24,8,720.00
13,11,2,360.00
13,43,9,135.00
13,5,6,5999.94
13,27,8,440.00
13,41,5,25.00
13,46,4,160.00
13,16,9,720.00
13,19,2,60.00
13,42,1,12.00
13,48,6,180.00
13,18,10,650.00
13,34,9,405.00
13,12,4,142.00
13,21,3,75.00
13,25,7,420.00
13,44,3,30.00
13,6,7,4550.00
13,17,3,450.00
13,37,2,1000.00
13,10,6,360.00
13,45,6,120.00
13,33,9,540.00
13,23,9,450.00
13,31,6,720.00
13,50,8,200.00
13,36,8,5600.00
13,4,7,315.00
13,1,9,10800.00
14,15,10,2500.00
14,28,6,1200.00
14,13,8,960.00
14,30,1,180.00
14,26,2,150.00
14,29,1,150.00
14,38,9,3150.00
14,39,2,1200.00
14,9,8,3200.00
14,32,2,160.00
14,14,5,450.00
14,7,10,1500.00
14,2,2,51.98
14,22,2,70.00
14,3,1,75.50
14,35,9,270.00
14,49,5,175.00
14,40,4,600.00
14,20,9,135.00
14,8,2,240.00
14,47,6,390.00
14,24,10,900.00
14,11,2,360.00
14,43,5,75.00
14,5,7,6999.93
14,27,8,440.00
14,41,6,30.00
14,46,4,160.00
14,16,9,720.00
14,19,10,300.00
14,42,2,24.00
14,48,5,150.00
14,18,2,130.00
14,34,9,405.00
14,12,7,248.50
14,21,1,25.00
14,25,2,120.00
14,44,1,10.00
14,6,6,3900.00
14,17,3,450.00
14,37,3,1500.00
14,10,7,420.00
14,45,1,20.00
14,33,5,300.00
14,23,6,300.00
14,31,3,360.00
14,50,8,200.00
14,36,1,700.00
14,4,9,405.00
14,1,4,4800.00
15,15,8,2000.00
15,28,9,1800.00
15,13,9,1080.00
15,30,1,180.00
15,26,2,150.00
15,29,9,1350.00
15,38,5,1750.00
15,39,2,1200.00
15,9,7,2800.00
15,32,6,480.00
15,14,2,180.00
15,7,8,1200.00
15,2,7,181.93
15,22,4,140.00
15,3,3,226.50
15,35,7,210.00
15,49,9,315.00
15,40,9,1350.00
15,20,7,105.00
15,8,3,360.00
15,47,3,195.00
15,24,3,270.00
15,11,8,1440.00
15,43,7,105.00
15,5,4,3999.96
15,27,3,165.00
15,41,6,30.00
15,46,3,120.00
15,16,10,800.00
15,19,6,180.00
15,42,8,96.00
15,48,9,270.00
15,18,6,390.00
15,34,9,405.00
15,12,6,213.00
15,21,8,200.00
15,25,3,180.00
15,44,9,90.00
15,6,3,1950.00
15,17,2,300.00
15,37,10,5000.00
15,10,9,540.00
15,45,6,120.00
15,33,1,60.00
15,23,2,100.00
15,31,7,840.00
15,50,6,150.00
15,36,2,1400.00
15,4,1,45.00
15,1,4,4800.00
16,15,2,500.00
16,28,9,1800.00
16,13,7,840.00
16,30,6,1080.00
16,26,7,525.00
16,29,2,300.00
16,38,3,1050.00
16,39,6,3600.00
16,9,7,2800.00
16,32,8,640.00
16,14,9,810.00
16,7,2,300.00
16,2,2,51.98
16,22,10,350.00
16,3,5,377.50
16,35,5,150.00
16,49,8,280.00
16,40,4,600.00
16,20,1,15.00
16,8,7,840.00
16,47,3,195.00
16,24,8,720.00
16,11,3,540.00
16,43,4,60.00
16,5,4,3999.96
16,27,6,330.00
16,41,4,20.00
16,46,6,240.00
16,16,6,480.00
16,19,4,120.00
16,42,4,48.00
16,48,2,60.00
16,18,9,585.00
16,34,7,315.00
16,12,7,248.50
16,21,5,125.00
16,25,9,540.00
16,44,3,30.00
16,6,9,5850.00
16,17,4,600.00
16,37,2,1000.00
16,10,7,420.00
16,45,9,180.00
16,33,1,60.00
16,23,6,300.00
16,31,10,1200.00
16,50,6,150.00
16,36,5,3500.00
16,4,6,270.00
16,1,9,10800.00
17,15,8,2000.00
17,28,9,1800.00
17,13,10,1200.00
17,30,3,540.00
17,26,2,150.00
17,29,6,900.00
17,38,9,3150.00
17,39,3,1800.00
17,9,6,2400.00
17,32,3,240.00
17,14,2,180.00
17,7,8,1200.00
17,2,3,77.97
17,22,2,70.00
17,3,1,75.50
17,35,5,150.00
17,49,10,350.00
17,40,9,1350.00
17,20,7,105.00
17,8,2,240.00
17,47,9,585.00
17,24,1,90.00
17,11,8,1440.00
17,43,8,120.00
17,5,1,999.99
17,27,2,110.00
17,41,1,5.00
17,46,3,120.00
17,16,3,240.00
17,19,8,240.00
17,42,5,60.00
17,48,7,210.00
17,18,5,325.00
17,34,8,360.00
17,12,8,284.00
17,21,8,200.00
17,25,4,240.00
17,44,7,70.00
17,6,7,4550.00
17,17,3,450.00
17,37,10,5000.00
17,10,1,60.00
17,45,3,60.00
17,33,1,60.00
17,23,8,400.00
17,31,2,240.00
17,50,8,200.00
17,36,10,7000.00
17,4,8,360.00
17,1,8,9600.00
18,15,9,2250.00
18,28,8,1600.00
18,13,5,600.00
18,30,4,720.00
18,26,5,375.00
18,29,5,750.00
18,38,6,2100.00
18,39,5,3000.00
18,9,5,2000.00
18,32,7,560.00
18,14,3,270.00
18,7,4,600.00
18,2,3,77.97
18,22,2,70.00
18,3,5,377.50
18,35,5,150.00
18,49,1,35.00
18,40,4,600.00
18,20,3,45.00
18,8,9,1080.00
18,47,3,195.00
18,24,2,180.00
18,11,5,900.00
18,43,3,45.00
18,5,10,9999.90
18,27,6,330.00
18,41,2,10.00
18,46,5,200.00
18,16,8,640.00
18,19,9,270.00
18,42,10,120.00
18,48,6,180.00
18,18,9,585.00
18,34,4,180.00
18,12,9,319.50
18,21,8,200.00
18,25,4,240.00
18,44,10,100.00
18,6,1,650.00
18,17,8,1200.00
18,37,5,2500.00
18,10,10,600.00
18,45,6,120.00
18,33,10,600.00
18,23,9,450.00
18,31,3,360.00
18,50,3,75.00
18,36,1,700.00
18,4,10,450.00
18,1,2,2400.00
19,15,6,1500.00
19,28,1,200.00
19,13,7,840.00
19,30,5,900.00
19,26,10,750.00
19,29,8,1200.00
19,38,3,1050.00
19,39,4,2400.00
19,9,1,400.00
19,32,1,80.00
19,14,1,90.00
19,7,9,1350.00
19,2,10,259.90
19,22,5,175.00
19,3,6,453.00
19,35,1,30.00
19,49,10,350.00
19,40,4,600.00
19,20,1,15.00
19,8,5,600.00
19,47,5,325.00
19,24,6,540.00
19,11,3,540.00
19,43,4,60.00
19,5,1,999.99
19,27,6,330.00
19,41,9,45.00
19,46,7,280.00
19,16,4,320.00
19,19,5,150.00
19,42,3,36.00
19,48,5,150.00
19,18,7,455.00
19,34,7,315.00
19,12,9,319.50
19,21,2,50.00
19,25,4,240.00
19,44,6,60.00
19,6,8,5200.00
19,17,5,750.00
19,37,3,1500.00
19,10,3,180.00
19,45,9,180.00
19,33,8,480.00
19,23,5,250.00
19,31,1,120.00
19,50,9,225.00
19,36,4,2800.00
19,4,9,405.00
19,1,10,12000.00
20,15,5,1250.00
20,28,10,2000.00
20,13,9,1080.00
20,30,8,1440.00
20,26,10,750.00
20,29,10,1500.00
20,38,8,2800.00
20,39,9,5400.00
20,9,4,1600.00
20,32,10,800.00
20,14,4,360.00
20,7,10,1500.00
20,2,8,207.92
20,22,3,105.00
20,3,4,302.00
20,35,10,300.00
20,49,9,315.00
20,40,3,450.00
20,20,9,135.00
20,8,9,1080.00
20,47,6,390.00
20,24,4,360.00
20,11,8,1440.00
20,43,1,15.00
20,5,7,6999.93
20,27,9,495.00
20,41,6,30.00
20,46,8,320.00
20,16,2,160.00
20,19,8,240.00
20,42,6,72.00
20,48,3,90.00
20,18,4,260.00
20,34,9,405.00
20,12,7,248.50
20,21,9,225.00
20,25,4,240.00
20,44,8,80.00
20,6,3,1950.00
20,17,8,1200.00
20,37,4,2000.00
20,10,10,600.00
20,45,5,100.00
20,33,3,180.00
20,23,8,400.00
20,31,9,1080.00
20,50,10,250.00
20,36,7,4900.00
20,4,7,315.00
20,1,9,10800.00
21,15,6,1500.00
21,28,10,2000.00
21,13,4,480.00
21,30,4,720.00
21,26,10,750.00
21,29,2,300.00
21,38,2,700.00
21,39,3,1800.00
21,9,3,1200.00
21,32,7,560.00
21,14,6,540.00
21,7,7,1050.00
21,2,9,233.91
21,22,6,210.00
21,3,7,528.50
21,35,4,120.00
21,49,5,175.00
21,40,4,600.00
21,20,4,60.00
21,8,5,600.00
21,47,8,520.00
21,24,3,270.00
21,11,10,1800.00
21,43,7,105.00
21,5,9,8999.91
21,27,5,275.00
21,41,9,45.00
21,46,1,40.00
21,16,6,480.00
21,19,10,300.00
21,42,9,108.00
21,48,4,120.00
21,18,6,390.00
21,34,9,405.00
21,12,1,35.50
21,21,2,50.00
21,25,4,240.00
21,44,5,50.00
21,6,8,5200.00
21,17,10,1500.00
21,37,9,4500.00
21,10,3,180.00
21,45,4,80.00
21,33,2,120.00
21,23,4,200.00
21,31,4,480.00
21,50,8,200.00
21,36,6,4200.00
21,4,4,180.00
21,1,1,1200.00
22,15,9,2250.00
22,28,9,1800.00
22,13,7,840.00
22,30,9,1620.00
22,26,10,750.00
22,29,10,1500.00
22,38,6,2100.00
22,39,10,6000.00
22,9,10,4000.00
22,32,1,80.00
22,14,10,900.00
22,7,10,1500.00
22,2,8,207.92
22,22,1,35.00
22,3,3,226.50
22,35,4,120.00
22,49,6,210.00
22,40,6,900.00
22,20,10,150.00
22,8,5,600.00
22,47,2,130.00
22,24,7,630.00
22,11,4,720.00
22,43,6,90.00
22,5,9,8999.91
22,27,4,220.00
22,41,3,15.00
22,46,3,120.00
22,16,5,400.00
22,19,3,90.00
22,42,9,108.00
22,48,2,60.00
22,18,8,520.00
22,34,1,45.00
22,12,3,106.50
22,21,1,25.00
22,25,2,120.00
22,44,7,70.00
22,6,6,3900.00
22,17,2,300.00
22,37,3,1500.00
22,10,7,420.00
22,45,7,140.00
22,33,3,180.00
22,23,1,50.00
22,31,3,360.00
22,50,6,150.00
22,36,6,4200.00
22,4,3,135.00
22,1,7,8400.00
23,15,6,1500.00
23,28,5,1000.00
23,13,3,360.00
23,30,3,540.00
23,26,3,225.00
23,29,9,1350.00
23,38,9,3150.00
23,39,8,4800.00
23,9,6,2400.00
23,32,5,400.00
23,14,9,810.00
23,7,2,300.00
23,2,2,51.98
23,22,7,245.00
23,3,9,679.50
23,35,10,300.00
23,49,4,140.00
23,40,2,300.00
23,20,3,45.00
23,8,5,600.00
23,47,8,520.00
23,24,8,720.00
23,11,7,1260.00
23,43,6,90.00
23,5,5,4999.95
23,27,9,495.00
23,41,10,50.00
23,46,9,360.00
23,16,6,480.00
23,19,4,120.00
23,42,4,48.00
23,48,9,270.00
23,18,9,585.00
23,34,2,90.00
23,12,5,177.50
23,21,4,100.00
23,25,6,360.00
23,44,4,40.00
23,6,6,3900.00
23,17,5,750.00
23,37,1,500.00
23,10,4,240.00
23,45,3,60.00
23,33,8,480.00
23,23,4,200.00
23,31,10,1200.00
23,50,10,250.00
23,36,6,4200.00
23,4,9,405.00
23,1,6,7200.00
24,15,6,1500.00
24,28,7,1400.00
24,13,4,480.00
24,30,9,1620.00
24,26,5,375.00
24,29,8,1200.00
24,38,7,2450.00
24,39,7,4200.00
24,9,2,800.00
24,32,8,640.00
24,14,3,270.00
24,7,10,1500.00
24,2,7,181.93
24,22,1,35.00
24,3,1,75.50
24,35,7,210.00
24,49,3,105.00
24,40,8,1200.00
24,20,4,60.00
24,8,6,720.00
24,47,8,520.00
24,24,2,180.00
24,11,6,1080.00
24,43,8,120.00
24,5,4,3999.96
24,27,1,55.00
24,41,2,10.00
24,46,5,200.00
24,16,10,800.00
24,19,9,270.00
24,42,7,84.00
24,48,7,210.00
24,18,7,455.00
24,34,1,45.00
24,12,1,35.50
24,21,2,50.00
24,25,6,360.00
24,44,7,70.00
24,6,1,650.00
24,17,4,600.00
24,37,6,3000.00
24,10,7,420.00
24,45,7,140.00
24,33,9,540.00
24,23,9,450.00
24,31,7,840.00
24,50,5,125.00
24,36,4,2800.00
24,4,4,180.00
24,1,7,8400.00
25,15,10,2500.00
25,28,10,2000.00
25,13,5,600.00
25,30,5,900.00
25,26,6,450.00
25,29,4,600.00
25,38,5,1750.00
25,39,2,1200.00
25,9,1,400.00
25,32,10,800.00
25,14,5,450.00
25,7,3,450.00
25,2,1,25.99
25,22,9,315.00
25,3,1,75.50
25,35,7,210.00
25,49,2,70.00
25,40,2,300.00
25,20,6,90.00
25,8,6,720.00
25,47,7,455.00
25,24,2,180.00
25,11,4,720.00
25,43,7,105.00
25,5,7,6999.93
25,27,9,495.00
25,41,9,45.00
25,46,5,200.00
25,16,6,480.00
25,19,8,240.00
25,42,10,120.00
25,48,9,270.00
25,18,4,260.00
25,34,10,450.00
25,12,7,248.50
25,21,6,150.00
25,25,9,540.00
25,44,4,40.00
25,6,6,3900.00
25,17,6,900.00
25,37,10,5000.00
25,10,9,540.00
25,45,7,140.00
25,33,4,240.00
25,23,6,300.00
25,31,5,600.00
25,50,1,25.00
25,36,2,1400.00
25,4,10,450.00
25,1,10,12000.00
26,15,1,250.00
26,28,6,1200.00
26,13,8,960.00
26,30,6,1080.00
26,26,3,225.00
26,29,6,900.00
26,38,10,3500.00
26,39,5,3000.00
26,9,9,3600.00
26,32,3,240.00
26,14,7,630.00
26,7,1,150.00
26,2,8,207.92
26,22,5,175.00
26,3,3,226.50
26,35,10,300.00
26,49,10,350.00
26,40,5,750.00
26,20,8,120.00
26,8,2,240.00
26,47,9,585.00
26,24,4,360.00
26,11,2,360.00
26,43,10,150.00
26,5,4,3999.96
26,27,1,55.00
26,41,2,10.00
26,46,5,200.00
26,16,9,720.00
26,19,9,270.00
26,42,10,120.00
26,48,3,90.00
26,18,6,390.00
26,34,9,405.00
26,12,9,319.50
26,21,2,50.00
26,25,2,120.00
26,44,2,20.00
26,6,5,3250.00
26,17,8,1200.00
26,37,7,3500.00
26,10,10,600.00
26,45,9,180.00
26,33,1,60.00
26,23,9,450.00
26,31,2,240.00
26,50,2,50.00
26,36,6,4200.00
26,4,9,405.00
26,1,3,3600.00
27,15,4,1000.00
27,28,7,1400.00
27,13,9,1080.00
27,30,1,180.00
27,26,6,450.00
27,29,3,450.00
27,38,1,350.00
27,39,1,600.00
27,9,4,1600.00
27,32,3,240.00
27,14,1,90.00
27,7,8,1200.00
27,2,9,233.91
27,22,5,175.00
27,3,10,755.00
27,35,4,120.00
27,49,5,175.00
27,40,10,1500.00
27,20,6,90.00
27,8,6,720.00
27,47,9,585.00
27,24,5,450.00
27,11,3,540.00
27,43,7,105.00
27,5,9,8999.91
27,27,3,165.00
27,41,8,40.00
27,46,9,360.00
27,16,3,240.00
27,19,1,30.00
27,42,4,48.00
27,48,9,270.00
27,18,6,390.00
27,34,3,135.00
27,12,4,142.00
27,21,7,175.00
27,25,6,360.00
27,44,4,40.00
27,6,5,3250.00
27,17,1,150.00
27,37,3,1500.00
27,10,10,600.00
27,45,6,120.00
27,33,9,540.00
27,23,7,350.00
27,31,6,720.00
27,50,5,125.00
27,36,4,2800.00
27,4,7,315.00
27,1,8,9600.00
28,15,9,2250.00
28,28,1,200.00
28,13,2,240.00
28,30,9,1620.00
28,26,8,600.00
28,29,8,1200.00
28,38,8,2800.00
28,39,8,4800.00
28,9,9,3600.00
28,32,3,240.00
28,14,8,720.00
28,7,9,1350.00
28,2,4,103.96
28,22,10,350.00
28,3,1,75.50
28,35,3,90.00
28,49,3,105.00
28,40,6,900.00
